2800 0 0.0905 C0 3.14_acpi
2800 0 0.3931 C1 3.14_acpi
2800 0 0.5164 C2 3.14_acpi
2900 0 0.0961 C0 3.14_acpi
2900 0 0.4011 C1 3.14_acpi
2900 0 0.5028 C2 3.14_acpi
3000 0 0.0744 C0 3.14_acpi
3000 0 0.5018 C1 3.14_acpi
3000 0 0.4238 C2 3.14_acpi
3100 0 0.0770 C0 3.14_acpi
3100 0 0.5190 C1 3.14_acpi
3100 0 0.4040 C2 3.14_acpi
3200 0 0.0622 C0 3.14_acpi
3200 0 0.9346 C1 3.14_acpi
3200 0 0.0032 C2 3.14_acpi
3300 0 0.0624 C0 3.14_acpi
3300 0 0.9368 C1 3.14_acpi
3300 0 0.0008 C2 3.14_acpi
3400 0 0.0651 C0 3.14_acpi
3400 0 0.9349 C1 3.14_acpi
3400 0 0.0000 C2 3.14_acpi
3500 0 0.0936 C0 3.14_acpi
3500 0 0.9064 C1 3.14_acpi
3500 0 0.0000 C2 3.14_acpi
3600 0 0.0545 C0 3.14_acpi
3600 0 0.9455 C1 3.14_acpi
3600 0 0.0000 C2 3.14_acpi
3700 0 0.0498 C0 3.14_acpi
3700 0 0.9502 C1 3.14_acpi
3700 0 0.0000 C2 3.14_acpi
3800 0 0.0512 C0 3.14_acpi
3800 0 0.9488 C1 3.14_acpi
3800 0 0.0000 C2 3.14_acpi
3900 0 0.0222 C0 3.14_acpi
3900 0 0.9778 C1 3.14_acpi
3900 0 0.0000 C2 3.14_acpi
4000 0 0.0251 C0 3.14_acpi
4000 0 0.9749 C1 3.14_acpi
4000 0 0.0000 C2 3.14_acpi
4500 0 0.0265 C0 3.14_acpi
4500 0 0.9735 C1 3.14_acpi
4500 0 0.0000 C2 3.14_acpi
5000 0 0.0300 C0 3.14_acpi
5000 0 0.9700 C1 3.14_acpi
5000 0 0.0000 C2 3.14_acpi
5500 0 0.0332 C0 3.14_acpi
5500 0 0.9668 C1 3.14_acpi
5500 0 0.0000 C2 3.14_acpi
6000 0 0.0352 C0 3.14_acpi
6000 0 0.9648 C1 3.14_acpi
6000 0 0.0000 C2 3.14_acpi
6500 0 0.0380 C0 3.14_acpi
6500 0 0.9620 C1 3.14_acpi
6500 0 0.0000 C2 3.14_acpi
7000 0 0.0421 C0 3.14_acpi
7000 0 0.9579 C1 3.14_acpi
7000 0 0.0000 C2 3.14_acpi
7500 0 0.0412 C0 3.14_acpi
7500 0 0.9588 C1 3.14_acpi
7500 0 0.0000 C2 3.14_acpi
8000 0 0.0478 C0 3.14_acpi
8000 0 0.9522 C1 3.14_acpi
8000 0 0.0000 C2 3.14_acpi
8500 0 0.0491 C0 3.14_acpi
8500 0 0.9509 C1 3.14_acpi
8500 0 0.0000 C2 3.14_acpi
9000 0 0.0521 C0 3.14_acpi
9000 0 0.9479 C1 3.14_acpi
9000 0 0.0000 C2 3.14_acpi
9500 0 0.0526 C0 3.14_acpi
9500 0 0.9474 C1 3.14_acpi
9500 0 0.0000 C2 3.14_acpi
10000 0 0.0608 C0 3.14_acpi
10000 0 0.9392 C1 3.14_acpi
10000 0 0.0000 C2 3.14_acpi
100 50 0.5073 C0 3.14_acpi
100 50 0.0009 C1 3.14_acpi
100 50 0.4918 C2 3.14_acpi
550 50 0.5240 C0 3.14_acpi
550 50 0.0047 C1 3.14_acpi
550 50 0.4712 C2 3.14_acpi
1000 50 0.5347 C0 3.14_acpi
1000 50 0.0102 C1 3.14_acpi
1000 50 0.4551 C2 3.14_acpi
1500 50 0.5486 C0 3.14_acpi
1500 50 0.0094 C1 3.14_acpi
1500 50 0.4421 C2 3.14_acpi
1600 50 0.5398 C0 3.14_acpi
1600 50 0.0099 C1 3.14_acpi
1600 50 0.4503 C2 3.14_acpi
1700 50 0.5506 C0 3.14_acpi
1700 50 0.0115 C1 3.14_acpi
1700 50 0.4379 C2 3.14_acpi
1800 50 0.5536 C0 3.14_acpi
1800 50 0.0103 C1 3.14_acpi
1800 50 0.4361 C2 3.14_acpi
1900 50 0.5557 C0 3.14_acpi
1900 50 0.0098 C1 3.14_acpi
1900 50 0.4345 C2 3.14_acpi
2000 50 0.5591 C0 3.14_acpi
2000 50 0.0114 C1 3.14_acpi
2000 50 0.4295 C2 3.14_acpi
2100 50 0.5516 C0 3.14_acpi
2100 50 0.0587 C1 3.14_acpi
2100 50 0.3897 C2 3.14_acpi
2200 50 0.5547 C0 3.14_acpi
2200 50 0.1163 C1 3.14_acpi
2200 50 0.3290 C2 3.14_acpi
2300 50 0.5549 C0 3.14_acpi
2300 50 0.1691 C1 3.14_acpi
2300 50 0.2760 C2 3.14_acpi
2400 50 0.5442 C0 3.14_acpi
2400 50 0.2017 C1 3.14_acpi
2400 50 0.2541 C2 3.14_acpi
2500 50 0.5552 C0 3.14_acpi
2500 50 0.1969 C1 3.14_acpi
2500 50 0.2479 C2 3.14_acpi
2600 50 0.5488 C0 3.14_acpi
2600 50 0.1977 C1 3.14_acpi
2600 50 0.2534 C2 3.14_acpi
2700 50 0.5583 C0 3.14_acpi
2700 50 0.1937 C1 3.14_acpi
2700 50 0.2480 C2 3.14_acpi
2800 50 0.5521 C0 3.14_acpi
2800 50 0.1996 C1 3.14_acpi
2800 50 0.2482 C2 3.14_acpi
2900 50 0.5620 C0 3.14_acpi
2900 50 0.2055 C1 3.14_acpi
2900 50 0.2326 C2 3.14_acpi
3000 50 0.5453 C0 3.14_acpi
3000 50 0.2543 C1 3.14_acpi
3000 50 0.2004 C2 3.14_acpi
3100 50 0.5526 C0 3.14_acpi
3100 50 0.2610 C1 3.14_acpi
3100 50 0.1865 C2 3.14_acpi
3200 50 0.5386 C0 3.14_acpi
3200 50 0.4596 C1 3.14_acpi
3200 50 0.0017 C2 3.14_acpi
3300 50 0.5462 C0 3.14_acpi
3300 50 0.4525 C1 3.14_acpi
3300 50 0.0013 C2 3.14_acpi
3400 50 0.5408 C0 3.14_acpi
3400 50 0.4592 C1 3.14_acpi
3400 50 0.0000 C2 3.14_acpi
3500 50 0.5602 C0 3.14_acpi
3500 50 0.4398 C1 3.14_acpi
3500 50 0.0000 C2 3.14_acpi
3600 50 0.5341 C0 3.14_acpi
3600 50 0.4659 C1 3.14_acpi
3600 50 0.0000 C2 3.14_acpi
3700 50 0.5397 C0 3.14_acpi
3700 50 0.4603 C1 3.14_acpi
3700 50 0.0000 C2 3.14_acpi
3800 50 0.5404 C0 3.14_acpi
3800 50 0.4596 C1 3.14_acpi
3800 50 0.0000 C2 3.14_acpi
3900 50 0.5270 C0 3.14_acpi
3900 50 0.4730 C1 3.14_acpi
3900 50 0.0000 C2 3.14_acpi
4000 50 0.5264 C0 3.14_acpi
4000 50 0.4736 C1 3.14_acpi
4000 50 0.0000 C2 3.14_acpi
4500 50 0.5295 C0 3.14_acpi
4500 50 0.4705 C1 3.14_acpi
4500 50 0.0000 C2 3.14_acpi
5000 50 0.5289 C0 3.14_acpi
5000 50 0.4711 C1 3.14_acpi
5000 50 0.0000 C2 3.14_acpi
5500 50 0.5318 C0 3.14_acpi
5500 50 0.4682 C1 3.14_acpi
5500 50 0.0000 C2 3.14_acpi
6000 50 0.5330 C0 3.14_acpi
6000 50 0.4670 C1 3.14_acpi
6000 50 0.0000 C2 3.14_acpi
6500 50 0.5347 C0 3.14_acpi
6500 50 0.4653 C1 3.14_acpi
6500 50 0.0000 C2 3.14_acpi
7000 50 0.5361 C0 3.14_acpi
7000 50 0.4639 C1 3.14_acpi
7000 50 0.0000 C2 3.14_acpi
7500 50 0.5360 C0 3.14_acpi
7500 50 0.4640 C1 3.14_acpi
7500 50 0.0000 C2 3.14_acpi
8000 50 0.5380 C0 3.14_acpi
8000 50 0.4620 C1 3.14_acpi
8000 50 0.0000 C2 3.14_acpi
8500 50 0.5407 C0 3.14_acpi
8500 50 0.4593 C1 3.14_acpi
8500 50 0.0000 C2 3.14_acpi
9000 50 0.5408 C0 3.14_acpi
9000 50 0.4592 C1 3.14_acpi
9000 50 0.0000 C2 3.14_acpi
9500 50 0.5411 C0 3.14_acpi
9500 50 0.4589 C1 3.14_acpi
9500 50 0.0000 C2 3.14_acpi
10000 50 0.5437 C0 3.14_acpi
10000 50 0.4563 C1 3.14_acpi
10000 50 0.0000 C2 3.14_acpi
